Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,MyUnknownColumn,MyUnknownColumn_[0]
"9/24/2004","11:00:00",3.2000000000000002,1285,-200,18.399999999999999,1252,364,581,134,1866,1293,26.600000000000001,44.299999999999997,1.5228999999999999,"",""
"9/24/2004","12:00:00",3.7000000000000002,1376,-200,22.300000000000001,1359,422,530,143,1998,1435,26.199999999999999,46,1.5422,"",""
"9/24/2004","13:00:00",4.5999999999999996,1467,-200,26.899999999999999,1477,483,491,153,2114,1592,25.399999999999999,48.700000000000003,1.5593999999999999,"",""
"9/24/2004","14:00:00",4.2000000000000002,1442,-200,24,1403,496,518,145,2026,1551,25.600000000000001,48.299999999999997,1.5580000000000001,"",""
"9/24/2004","15:00:00",3.2999999999999998,1358,-200,19.300000000000001,1277,403,563,123,1892,1429,25.699999999999999,47.799999999999997,1.5548,"",""
"9/24/2004","16:00:00",2.7000000000000002,1222,-200,14.5,1133,282,624,96,1698,1195,24.899999999999999,49.200000000000003,1.5250999999999999,"",""
"9/24/2004","17:00:00",2.2000000000000002,1134,-200,11.1,1017,268,724,107,1632,981,18.300000000000001,75.400000000000006,1.5682,"",""
"9/24/2004","18:00:00",2.7999999999999998,1120,-200,10.4,993,306,725,119,1565,962,16.300000000000001,73.900000000000006,1.3601000000000001,"",""
"9/24/2004","19:00:00",2.8999999999999999,1103,-200,10.5,997,293,736,109,1552,914,15.6,75.700000000000003,1.3345,"",""
"9/24/2004","20:00:00",2,985,-200,5.7999999999999998,805,240,895,107,1390,785,15.4,76.599999999999994,1.3333999999999999,"",""
"9/24/2004","21:00:00",0.69999999999999996,795,-200,2.2000000000000002,596,93,1227,57,1188,482,14,75.400000000000006,1.1988000000000001,"",""
"9/24/2004","22:00:00",0.59999999999999998,787,-200,2,584,99,1317,60,1129,446,14.9,60.5,1.0213000000000001,"",""
"9/24/2004","23:00:00",1.2,839,-200,3.7999999999999998,701,55,1128,22,1156,553,15.5,50.899999999999999,0.88800000000000001,"",""
"9/25/2004","0:00:00",1.2,835,-200,3.8999999999999999,705,19,1117,2,1161,592,15.6,50,0.87729999999999997,"",""
"9/25/2004","1:00:00",1.1000000000000001,837,-200,3.7000000000000002,693,26,1096,7,1178,584,15.4,53.600000000000001,0.93259999999999998,"",""
"9/25/2004","2:00:00",0.59999999999999998,761,-200,1.7,563,26,1316,8,1106,451,15.4,53.899999999999999,0.93340000000000001,"",""
"9/25/2004","3:00:00",0.29999999999999999,718,-200,1,499,-200,1495,-200,1059,382,15.300000000000001,52.399999999999999,0.90169999999999995,"",""
"9/25/2004","4:00:00",0.29999999999999999,724,-200,1,495,42,1531,27,1071,391,15.300000000000001,53.100000000000001,0.91810000000000003,"",""
"9/25/2004","5:00:00",0.29999999999999999,718,-200,0.90000000000000002,486,32,1531,14,1072,398,15.4,53.700000000000003,0.92949999999999999,"",""
"9/25/2004","6:00:00",0.40000000000000002,744,-200,1.3,525,25,1434,3,1097,430,15.5,53.299999999999997,0.93079999999999996,"",""
"9/25/2004","7:00:00",0.59999999999999998,782,-200,2.1000000000000001,591,28,1287,9,1130,461,15.4,52.700000000000003,0.91779999999999995,"",""
"9/25/2004","8:00:00",0.69999999999999996,798,-200,2.5,619,41,1204,14,1138,500,15.699999999999999,51.100000000000001,0.90559999999999996,"",""
"9/25/2004","9:00:00",1,867,-200,4.5999999999999996,744,130,1067,52,1207,594,16.899999999999999,47.700000000000003,0.91420000000000001,"",""
"9/25/2004","10:00:00",1.1000000000000001,862,-200,4.2999999999999998,729,173,1103,64,1171,603,18.199999999999999,41.899999999999999,0.86739999999999995,"",""
"9/25/2004","11:00:00",1.5,915,-200,6.5,834,168,1006,66,1243,686,19.100000000000001,37,0.81040000000000001,"",""
"9/25/2004","12:00:00",1.3999999999999999,857,-200,6,813,51,1040,14,1183,622,19.300000000000001,34.799999999999997,0.77100000000000002,"",""
"9/25/2004","13:00:00",1.3999999999999999,837,-200,6,812,31,1065,9,1171,624,19.800000000000001,31.199999999999999,0.7127,"",""
"9/25/2004","14:00:00",1,805,-200,4.5,740,41,1161,12,1117,565,19.800000000000001,31.100000000000001,0.71040000000000003,"",""
"9/25/2004","15:00:00",0.90000000000000002,781,-200,3.8999999999999999,705,41,1203,14,1068,514,20.199999999999999,28.600000000000001,0.67169999999999996,"",""
"9/25/2004","16:00:00",1.1000000000000001,815,-200,4.5999999999999996,743,54,1183,21,1095,536,22.100000000000001,24.800000000000001,0.65139999999999998,"",""
"9/25/2004","17:00:00",1.3,877,-200,6.7000000000000002,844,112,1048,43,1193,669,21.100000000000001,27.699999999999999,0.68530000000000002,"",""
"9/25/2004","18:00:00",1.8,926,-200,8.9000000000000004,935,178,931,62,1262,786,20.100000000000001,30.300000000000001,0.70450000000000002,"",""
"9/25/2004","19:00:00",2.3999999999999999,987,-200,9.8000000000000007,971,218,876,68,1312,891,19.5,33,0.73839999999999995,"",""
"9/25/2004","20:00:00",2.7000000000000002,1004,-200,10.800000000000001,1007,241,848,81,1321,926,19.300000000000001,32.299999999999997,0.71630000000000005,"",""
"9/25/2004","21:00:00",1.7,897,-200,7.4000000000000004,875,223,937,88,1227,902,18.399999999999999,33.200000000000003,0.69750000000000001,"",""
"9/25/2004","22:00:00",2.2000000000000002,1002,-200,10.300000000000001,989,279,840,99,1358,1011,17.800000000000001,36.5,0.73660000000000003,"",""
"9/25/2004","23:00:00",2.7999999999999998,1126,-200,13.800000000000001,1111,330,746,98,1473,1249,17.800000000000001,39.899999999999999,0.80349999999999999,"",""
"9/26/2004","0:00:00",2.3999999999999999,1067,-200,10.9,1013,330,794,97,1350,1133,17,43,0.82420000000000004,"",""
"9/26/2004","1:00:00",2.5,1063,-200,11.699999999999999,1040,341,739,101,1413,1166,15.5,52.200000000000003,0.91359999999999997,"",""
"9/26/2004","2:00:00",1.3999999999999999,915,-200,7.7999999999999998,893,205,872,90,1287,953,15.6,51.899999999999999,0.91349999999999998,"",""
"9/26/2004","3:00:00",1.3999999999999999,906,-200,7.7000000000000002,885,-200,872,-200,1304,912,13.5,59.399999999999999,0.91759999999999997,"",""
"9/26/2004","4:00:00",-200,844,-200,5.5,786,130,969,61,1226,831,13.4,59.899999999999999,0.9173,"",""
"9/26/2004","5:00:00",0.90000000000000002,816,-200,4.5,739,102,999,55,1188,793,12.5,63.200000000000003,0.91459999999999997,"",""
"9/26/2004","6:00:00",0.59999999999999998,768,-200,3.2999999999999998,671,79,1128,46,1153,700,13.6,57.600000000000001,0.89410000000000001,"",""
"9/26/2004","7:00:00",1,835,-200,5.4000000000000004,785,148,989,56,1224,780,12.199999999999999,63.200000000000003,0.89639999999999997,"",""
"9/26/2004","8:00:00",1.6000000000000001,944,-200,8.1999999999999993,908,261,865,83,1321,931,14.6,56.399999999999999,0.93189999999999995,"",""
"9/26/2004","9:00:00",0.90000000000000002,810,-200,3,651,107,1170,55,1117,575,19.800000000000001,38.600000000000001,0.8831,"",""
"9/26/2004","10:00:00",0.90000000000000002,819,-200,3,655,103,1222,47,1104,507,21.600000000000001,33.399999999999999,0.85189999999999999,"",""
"9/26/2004","11:00:00",1,844,-200,3.5,680,122,1147,61,1129,518,22,32.200000000000003,0.8407,"",""
"9/26/2004","12:00:00",1,846,-200,3.6000000000000001,688,127,1127,58,1138,518,22.699999999999999,30.199999999999999,0.82169999999999999,"",""
"9/26/2004","13:00:00",0.90000000000000002,842,-200,4,711,110,1077,59,1160,516,22.300000000000001,30.399999999999999,0.80630000000000002,"",""
"9/26/2004","14:00:00",0.90000000000000002,840,-200,4.2000000000000002,722,98,1048,54,1169,507,22.100000000000001,30.5,0.79810000000000003,"",""
"9/26/2004","15:00:00",0.90000000000000002,815,-200,3.1000000000000001,657,146,1166,69,1098,490,22.100000000000001,29.5,0.77610000000000001,"",""
"9/26/2004","16:00:00",0.90000000000000002,838,-200,3.5,685,119,1176,54,1121,465,23.399999999999999,27.100000000000001,0.7681,"",""
"9/26/2004","17:00:00",2.7000000000000002,992,-200,10.300000000000001,987,234,823,95,1327,781,23.100000000000001,27,0.75380000000000003,"",""
"9/26/2004","18:00:00",2.2000000000000002,990,-200,7.7999999999999998,891,261,908,99,1278,765,21.5,31.399999999999999,0.79430000000000001,"",""
"9/26/2004","19:00:00",3.2999999999999998,1066,-200,10.699999999999999,1004,371,795,127,1384,1006,20.300000000000001,35.5,0.83299999999999996,"",""
"9/26/2004","20:00:00",2.1000000000000001,971,-200,7.2999999999999998,870,266,911,98,1287,798,19.600000000000001,36.299999999999997,0.81930000000000003,"",""
"9/26/2004","21:00:00",1.8,963,-200,7.7000000000000002,887,268,853,112,1311,938,18.699999999999999,39.700000000000003,0.84819999999999995,"",""
"9/26/2004","22:00:00",1.8999999999999999,1010,-200,8.5999999999999996,925,294,829,115,1351,996,18,42.700000000000003,0.87450000000000006,"",""
"9/26/2004","23:00:00",2.2999999999999998,1054,-200,10,978,303,768,114,1398,1109,17.100000000000001,47.600000000000001,0.92079999999999995,"",""
"9/27/2004","0:00:00",1.8999999999999999,998,-200,8.5,920,241,802,103,1365,1042,16.600000000000001,51.299999999999997,0.96340000000000003,"",""
"9/27/2004","1:00:00",1.3,919,-200,5.7999999999999998,802,142,891,81,1265,940,15.9,55.200000000000003,0.98809999999999998,"",""
"9/27/2004","2:00:00",1,884,-200,5,764,110,921,75,1247,900,14.9,58.899999999999999,0.98909999999999998,"",""
"9/27/2004","3:00:00",0.59999999999999998,803,-200,2.8999999999999999,648,-200,1079,-200,1178,774,14.1,61,0.97989999999999999,"",""
"9/27/2004","4:00:00",0.59999999999999998,820,-200,3.3999999999999999,674,104,1024,64,1188,790,14,62.600000000000001,0.99480000000000002,"",""
"9/27/2004","5:00:00",0.90000000000000002,894,-200,5.5999999999999996,794,179,889,71,1266,908,14.1,61.700000000000003,0.98440000000000005,"",""
"9/27/2004","6:00:00",1.5,988,-200,9,941,361,801,99,1399,1035,14.4,60.299999999999997,0.98019999999999996,"",""
"9/27/2004","7:00:00",5.5,1372,-200,26.899999999999999,1477,799,542,132,1973,1556,15,57.700000000000003,0.9778,"",""
"9/27/2004","8:00:00",4,1209,-200,18.800000000000001,1262,614,618,135,1708,1392,16.899999999999999,50.299999999999997,0.95799999999999996,"",""
"9/27/2004","9:00:00",1.8,951,-200,8.1999999999999993,908,275,873,94,1314,904,19.699999999999999,40.200000000000003,0.91080000000000005,"",""
"9/27/2004","10:00:00",1.8999999999999999,992,-200,9.0999999999999996,943,325,847,103,1351,936,22.199999999999999,33.600000000000001,0.88859999999999995,"",""
"9/27/2004","11:00:00",1.7,964,-200,9.1999999999999993,947,327,862,123,1328,907,23.699999999999999,29.600000000000001,0.85370000000000001,"",""
"9/27/2004","12:00:00",1.6000000000000001,917,-200,8.3000000000000007,910,252,886,95,1275,744,21.899999999999999,30.699999999999999,0.79610000000000003,"",""
"9/27/2004","13:00:00",1.8999999999999999,937,-200,9.0999999999999996,942,226,852,90,1276,773,22.300000000000001,29.5,0.78380000000000005,"",""
"9/27/2004","14:00:00",1.6000000000000001,961,-200,9.1999999999999993,949,230,853,99,1306,812,23.800000000000001,27,0.78449999999999998,"",""
"9/27/2004","15:00:00",1.8,969,-200,9.5999999999999996,962,244,829,107,1316,856,23.300000000000001,28.300000000000001,0.80120000000000002,"",""
"9/27/2004","16:00:00",2,1020,-200,11.800000000000001,1042,251,788,112,1401,927,24.199999999999999,27.199999999999999,0.81279999999999997,"",""
"9/27/2004","17:00:00",3.1000000000000001,1107,-200,17.300000000000001,1219,346,683,132,1582,1131,25.100000000000001,25.800000000000001,0.80649999999999999,"",""
"9/27/2004","18:00:00",3.8999999999999999,1119,-200,17.800000000000001,1233,407,670,148,1539,1270,22.300000000000001,29.199999999999999,0.77729999999999999,"",""
"9/27/2004","19:00:00",4.2999999999999998,1173,-200,20.899999999999999,1322,490,633,158,1679,1365,20.800000000000001,32.5,0.7873,"",""
"9/27/2004","20:00:00",3.5,1097,-200,14.9,1144,434,702,145,1517,1274,19.100000000000001,36.799999999999997,0.80659999999999998,"",""
"9/27/2004","21:00:00",2.3999999999999999,1018,-200,11.300000000000001,1024,345,758,128,1400,1169,18.100000000000001,39.899999999999999,0.82320000000000004,"",""
"9/27/2004","22:00:00",1.5,932,-200,8.4000000000000004,914,192,837,105,1298,1000,17.399999999999999,42.799999999999997,0.84630000000000005,"",""
"9/27/2004","23:00:00",1.3,897,-200,6.7999999999999998,849,157,891,90,1253,910,16.699999999999999,46.600000000000001,0.87929999999999997,"",""
"9/28/2004","0:00:00",1,840,-200,4.9000000000000004,758,148,994,85,1189,829,17.100000000000001,46.799999999999997,0.90539999999999998,"",""
"9/28/2004","1:00:00",0.80000000000000004,802,-200,3.5,680,105,1091,73,1137,756,15.300000000000001,51.899999999999999,0.8982,"",""
"9/28/2004","2:00:00",0.5,765,-200,2.7999999999999998,637,141,1138,74,1113,742,15,52.799999999999997,0.89290000000000003,"",""
"9/28/2004","3:00:00",0.40000000000000002,741,-200,2.1000000000000001,595,-200,1191,-200,1080,686,14.4,54.5,0.88870000000000005,"",""
"9/28/2004","4:00:00",0.5,748,-200,2.2000000000000002,595,107,1208,61,1089,677,12.800000000000001,59.799999999999997,0.88009999999999999,"",""
"9/28/2004","5:00:00",0.69999999999999996,791,-200,3.8999999999999999,704,166,1057,69,1154,748,11.9,62.700000000000003,0.87260000000000004,"",""
"9/28/2004","6:00:00",1.2,875,-200,7.2999999999999998,871,241,890,82,1253,890,12.1,62.600000000000001,0.88249999999999995,"",""
"9/28/2004","7:00:00",2.3999999999999999,1085,-200,15.5,1164,368,707,120,1503,1155,13.5,58.200000000000003,0.89439999999999997,"",""
"9/28/2004","8:00:00",4.2999999999999998,1268,-200,27.100000000000001,1482,498,550,135,1849,1533,14.4,55.700000000000003,0.90869999999999995,"",""
"9/28/2004","9:00:00",4.0999999999999996,1236,-200,21.300000000000001,1332,641,601,152,1683,1550,17.800000000000001,45.700000000000003,0.9224,"",""
"9/28/2004","10:00:00",3.7000000000000002,1274,-200,19.899999999999999,1294,667,615,177,1595,2236,21,37.200000000000003,0.91549999999999998,"",""
"9/28/2004","11:00:00",3.3999999999999999,1250,-200,19.399999999999999,1280,550,618,181,1663,2178,24.5,29.800000000000001,0.90080000000000005,"",""
"9/28/2004","12:00:00",3.7999999999999998,1224,-200,21.800000000000001,1347,483,602,176,1670,1901,26.399999999999999,26.399999999999999,0.89690000000000003,"",""
"9/28/2004","13:00:00",4.0999999999999996,1220,-200,21.699999999999999,1344,524,605,163,1676,1743,25.199999999999999,26.800000000000001,0.84509999999999996,"",""
"9/28/2004","14:00:00",3.3999999999999999,1166,-200,18.899999999999999,1265,481,640,174,1570,1502,26.100000000000001,24.800000000000001,0.82830000000000004,"",""
"9/28/2004","15:00:00",2.2999999999999998,1050,-200,13,1084,305,748,117,1402,1153,26.199999999999999,24.399999999999999,0.81740000000000002,"",""
"9/28/2004","16:00:00",3.2000000000000002,1174,-200,18.800000000000001,1264,396,670,145,1598,1287,28.899999999999999,21.300000000000001,0.83819999999999995,"",""
"9/28/2004","17:00:00",4.7999999999999998,1323,-200,26.800000000000001,1474,501,554,173,1854,1547,28,23.300000000000001,0.86809999999999998,"",""
"9/28/2004","18:00:00",6.7000000000000002,1432,-200,36.899999999999999,1706,702,488,204,2098,1842,24.699999999999999,27.899999999999999,0.85589999999999999,"",""
"9/28/2004","19:00:00",7.5,1479,-200,39.299999999999997,1756,755,466,209,2165,1908,23,33.600000000000001,0.93020000000000003,"",""
"9/28/2004","20:00:00",4.5,1309,-200,23.100000000000001,1379,524,555,175,1841,1693,20.899999999999999,45.799999999999997,1.1158999999999999,"",""
"9/28/2004","21:00:00",2.1000000000000001,1089,-200,11.6,1037,247,707,129,1480,1336,19.800000000000001,48.600000000000001,1.113,"",""
"9/28/2004","22:00:00",1.5,1009,-200,8.3000000000000007,911,196,788,111,1359,1177,19.800000000000001,47.700000000000003,1.0885,"",""
"9/28/2004","23:00:00",1.1000000000000001,930,-200,5.7000000000000002,796,135,883,85,1263,977,18.600000000000001,49.100000000000001,1.0435000000000001,"",""
"9/29/2004","0:00:00",1.1000000000000001,929,-200,5.9000000000000004,805,146,879,86,1270,974,17.199999999999999,53.899999999999999,1.0498000000000001,"",""
"9/29/2004","1:00:00",0.90000000000000002,872,-200,4.0999999999999996,718,106,981,71,1223,872,16.300000000000001,56.799999999999997,1.0469999999999999,"",""
"9/29/2004","2:00:00",0.5,790,-200,2.2000000000000002,601,70,1150,60,1157,734,17.399999999999999,53.399999999999999,1.0541,"",""
"9/29/2004","3:00:00",0.40000000000000002,793,-200,2,581,-200,1169,-200,1152,668,15.5,58.799999999999997,1.0308999999999999,"",""
"9/29/2004","4:00:00",-200,789,-200,2.2000000000000002,596,62,1145,48,1161,698,14.6,62.100000000000001,1.0236000000000001,"",""
"9/29/2004","5:00:00",0.40000000000000002,769,-200,2,586,60,1221,45,1134,650,17.100000000000001,52.5,1.0129999999999999,"",""
"9/29/2004","6:00:00",0.69999999999999996,852,-200,4,713,92,1029,53,1203,749,15.199999999999999,58.299999999999997,0.99860000000000004,"",""
"9/29/2004","7:00:00",2,1100,-200,13.4,1097,277,739,94,1516,1106,14.9,59.200000000000003,0.99850000000000005,"",""
"9/29/2004","8:00:00",4.2000000000000002,1326,-200,28,1504,600,510,122,1968,1609,15.1,59,1.0085999999999999,"",""
"9/29/2004","9:00:00",5.2000000000000002,1433,-200,28.600000000000001,1518,693,499,170,1973,1770,19,47.799999999999997,1.0434000000000001,"",""
"9/29/2004","10:00:00",3.7999999999999998,1310,-200,21.399999999999999,1334,617,573,174,1747,1633,22.399999999999999,38.799999999999997,1.04,"",""
"9/29/2004","11:00:00",3.7000000000000002,1304,-200,19.100000000000001,1272,569,593,191,1673,1583,25.399999999999999,33.299999999999997,1.0679000000000001,"",""
"9/29/2004","12:00:00",3.3999999999999999,1286,-200,19.600000000000001,1286,409,593,179,1728,1449,27.199999999999999,30.399999999999999,1.081,"",""
"9/29/2004","13:00:00",3.1000000000000001,1217,-200,15.800000000000001,1175,335,621,148,1644,1451,25.5,34.799999999999997,1.1152,"",""
"9/29/2004","14:00:00",2.3999999999999999,1104,-200,13.5,1099,290,698,129,1483,1147,26.399999999999999,28.5,0.96579999999999999,"",""
"9/29/2004","15:00:00",2.7999999999999998,1143,-200,15.9,1176,312,677,148,1551,1108,27.699999999999999,25.100000000000001,0.91579999999999995,"",""
"9/29/2004","16:00:00",3.6000000000000001,1205,-200,19.899999999999999,1295,440,626,184,1613,1267,28.600000000000001,23.199999999999999,0.89170000000000005,"",""
"9/29/2004","17:00:00",4,1276,-200,21.600000000000001,1340,450,597,188,1677,1303,27.199999999999999,26.300000000000001,0.93169999999999997,"",""
"9/29/2004","18:00:00",5.5999999999999996,1440,-200,31,1573,578,491,204,1997,1643,25.300000000000001,33,1.0472999999999999,"",""
"9/29/2004","19:00:00",6.2999999999999998,1467,-200,34.100000000000001,1643,615,467,201,2088,1749,23.199999999999999,36.899999999999999,1.0346,"",""
"9/29/2004","20:00:00",4.7000000000000002,1339,-200,22.800000000000001,1373,536,541,165,1797,1585,21.600000000000001,43.299999999999997,1.1019000000000001,"",""
"9/29/2004","21:00:00",1.8999999999999999,1108,-200,12.300000000000001,1061,238,685,133,1454,1315,21.100000000000001,44.799999999999997,1.1088,"",""
"9/29/2004","22:00:00",1.8999999999999999,1116,-200,10.9,1012,249,699,125,1445,1290,19.699999999999999,49.299999999999997,1.1148,"",""
"9/29/2004","23:00:00",1.2,981,-200,7.0999999999999996,860,150,812,101,1298,1059,20.300000000000001,47.799999999999997,1.1281000000000001,"",""
"9/30/2004","0:00:00",0.90000000000000002,947,-200,5.7000000000000002,798,108,869,79,1276,943,19.399999999999999,50.299999999999997,1.1201000000000001,"",""
"9/30/2004","1:00:00",-200,939,-200,5.2999999999999998,776,-200,879,-200,1259,913,18.300000000000001,53.100000000000001,1.1055999999999999,"",""
"9/30/2004","2:00:00",-200,862,-200,2.8999999999999999,644,-200,1030,-200,1173,720,17.5,56.100000000000001,1.1103000000000001,"",""
"9/30/2004","3:00:00",-200,827,-200,1.8999999999999999,577,-200,1138,-200,1143,640,19.199999999999999,50.299999999999997,1.1087,"",""
"9/30/2004","4:00:00",-200,879,-200,2.3999999999999999,611,-200,1036,-200,1189,779,16.600000000000001,59.600000000000001,1.117,"",""
"9/30/2004","5:00:00",-200,911,-200,4,710,-200,932,-200,1226,850,17.5,57.100000000000001,1.1311,"",""
"9/30/2004","6:00:00",-200,1051,-200,8.0999999999999996,901,-200,778,-200,1379,1020,17.600000000000001,57.600000000000001,1.1471,"",""
"9/30/2004","7:00:00",-200,1496,-200,24.800000000000001,1425,-200,520,-200,1946,1605,18,57,1.1665000000000001,"",""
"9/30/2004","8:00:00",-200,1610,-200,36.299999999999997,1692,-200,436,-200,2197,1866,18.5,55.899999999999999,1.1778999999999999,"",""
"9/30/2004","9:00:00",-200,1428,-200,20.899999999999999,1321,-200,544,-200,1779,1621,18.600000000000001,57.200000000000003,1.2145999999999999,"",""
"9/30/2004","10:00:00",-200,1459,-200,22.199999999999999,1356,-200,525,-200,1795,1712,20.199999999999999,53,1.2406999999999999,"",""
"9/30/2004","11:00:00",-200,1486,-200,23.5,1390,-200,504,-200,1835,1770,21.300000000000001,50.100000000000001,1.2539,"",""
"9/30/2004","12:00:00",1.7,1158,-200,10.800000000000001,1008,-200,695,-200,1489,1175,24.600000000000001,42.799999999999997,1.3052999999999999,"",""
"9/30/2004","13:00:00",1.7,1200,-200,11.199999999999999,1021,223,678,101,1510,1157,24.600000000000001,44.100000000000001,1.3476999999999999,"",""
"9/30/2004","14:00:00",2.2000000000000002,1290,-200,15.1,1151,267,613,113,1638,1219,25.600000000000001,43.399999999999999,1.4049,"",""
"9/30/2004","15:00:00",2.7999999999999998,1366,-200,17.399999999999999,1223,308,578,121,1744,1288,26.100000000000001,42.600000000000001,1.4172,"",""
"9/30/2004","16:00:00",3.8999999999999999,1505,-200,23.399999999999999,1388,422,516,146,1978,1503,25.800000000000001,44.799999999999997,1.4643999999999999,"",""
"9/30/2004","17:00:00",6.5,1728,-200,35.899999999999999,1683,623,419,188,2365,1861,25.399999999999999,47.899999999999999,1.5346,"",""
"9/30/2004","18:00:00",6.2999999999999998,1673,-200,34,1643,572,436,182,2259,1781,24.600000000000001,50,1.5241,"",""
"9/30/2004","19:00:00",5.7000000000000002,1636,-200,30.100000000000001,1553,514,449,166,2130,1745,23.600000000000001,54.399999999999999,1.5687,"",""
"9/30/2004","20:00:00",4.4000000000000004,1468,-200,20,1296,414,529,142,1854,1590,22.600000000000001,59.5,1.6154999999999999,"",""
"9/30/2004","21:00:00",1.6000000000000001,1180,-200,10.5,997,143,677,84,1549,1127,22.100000000000001,61.299999999999997,1.6133,"",""
"9/30/2004","22:00:00",1.5,1138,-200,9,938,147,700,87,1500,1098,22.100000000000001,61.299999999999997,1.6052999999999999,"",""
"9/30/2004","23:00:00",1.7,1192,-200,10.699999999999999,1004,159,665,91,1577,1176,21.100000000000001,64.700000000000003,1.5955999999999999,"",""
"10/1/2004","0:00:00",1.8999999999999999,1176,-200,10.4,993,206,659,91,1572,1178,20.300000000000001,66.400000000000006,1.5590999999999999,"",""
"10/1/2004","1:00:00",1.6000000000000001,1137,-200,9.6999999999999993,967,140,687,74,1557,1091,19.399999999999999,69.299999999999997,1.5418000000000001,"",""
"10/1/2004","2:00:00",1.3,1035,-200,6.9000000000000004,851,132,764,69,1465,1002,19,70.799999999999997,1.5417000000000001,"",""
"10/1/2004","3:00:00",0.80000000000000004,943,-200,4,709,-200,893,-200,1348,876,20.199999999999999,65.799999999999997,1.5442,"",""
"10/1/2004","4:00:00",0.59999999999999998,904,-200,3,655,81,968,54,1326,824,19.800000000000001,67.200000000000003,1.5322,"",""
"10/1/2004","5:00:00",0.69999999999999996,966,-200,4.2999999999999998,726,120,872,60,1371,892,19,70.299999999999997,1.5307999999999999,"",""
"10/1/2004","6:00:00",1.6000000000000001,1124,-200,9.8000000000000007,972,279,674,69,1568,1092,18.800000000000001,71.799999999999997,1.5371999999999999,"",""
"10/1/2004","7:00:00",2.8999999999999999,1348,-200,17.199999999999999,1217,392,559,91,1816,1413,20.199999999999999,66.299999999999997,1.5549999999999999,"",""
"10/1/2004","8:00:00",4.0999999999999996,1499,-200,27.899999999999999,1501,433,469,97,2130,1565,20.800000000000001,64.299999999999997,1.5629999999999999,"",""
"10/1/2004","9:00:00",3.7000000000000002,1427,-200,20.5,1311,531,503,114,1900,1594,22.300000000000001,59.299999999999997,1.5705,"",""
"10/1/2004","10:00:00",3.6000000000000001,1473,-200,21.199999999999999,1330,619,497,129,1908,1677,23.199999999999999,56.600000000000001,1.5929,"",""
"10/1/2004","11:00:00",3.3999999999999999,1440,-200,19.899999999999999,1294,522,506,137,1879,1616,23.800000000000001,54.700000000000003,1.587,"",""
"10/1/2004","12:00:00",3.7000000000000002,1474,-200,21.100000000000001,1326,505,485,134,1943,1610,23.5,56.200000000000003,1.6048,"",""
"10/1/2004","13:00:00",4.0999999999999996,1485,-200,22.300000000000001,1359,465,477,132,2005,1614,23.899999999999999,54.399999999999999,1.5963000000000001,"",""
"10/1/2004","14:00:00",3.2000000000000002,-200,-200,-200,-200,383,-200,123,-200,-200,-200,-200,-200,"",""
"10/1/2004","15:00:00",2.3999999999999999,1306,-200,12.9,1079,278,603,105,1668,1286,25.399999999999999,47.399999999999999,1.5169999999999999,"",""
"10/1/2004","16:00:00",3.3999999999999999,1464,-200,18.399999999999999,1251,372,530,136,1853,1487,26.399999999999999,45.399999999999999,1.54,"",""
"10/1/2004","17:00:00",5.5999999999999996,1629,-200,26.5,1466,540,458,169,2130,1703,25.800000000000001,46.899999999999999,1.5375000000000001,"",""
"10/1/2004","18:00:00",-200,1629,-200,29.399999999999999,1536,-200,435,-200,2205,1773,25.300000000000001,49.600000000000001,1.5805,"",""
"10/1/2004","19:00:00",-200,1707,-200,33.700000000000003,1637,-200,411,-200,2338,1848,24.199999999999999,54.299999999999997,1.6116999999999999,"",""
"10/1/2004","20:00:00",-200,1424,-200,19.899999999999999,1293,-200,524,-200,1902,1550,22.800000000000001,58.100000000000001,1.5951,"",""
"10/1/2004","21:00:00",-200,1297,-200,13.5,1100,-200,598,-200,1710,1350,21.5,63.200000000000003,1.5992999999999999,"",""
"10/1/2004","22:00:00",-200,1214,-200,11.199999999999999,1022,-200,645,-200,1592,1235,21.300000000000001,63,1.5798000000000001,"",""
"10/1/2004","23:00:00",-200,1160,-200,9.0999999999999996,944,-200,686,-200,1523,1162,20.800000000000001,64.099999999999994,1.554,"",""
"10/2/2004","0:00:00",-200,1232,-200,10.9,1012,-200,642,-200,1595,1211,20.600000000000001,64,1.5346,"",""
"10/2/2004","1:00:00",-200,1134,-200,8.4000000000000004,914,-200,699,-200,1512,1097,20.600000000000001,63.399999999999999,1.5189999999999999,"",""
"10/2/2004","2:00:00",-200,1071,-200,7.0999999999999996,860,-200,742,-200,1500,1021,20.399999999999999,64.400000000000006,1.522,"",""
"10/2/2004","3:00:00",-200,968,-200,4.2999999999999998,730,-200,858,-200,1388,913,21.300000000000001,61,1.5289999999999999,"",""
"10/2/2004","4:00:00",-200,994,-200,4,711,-200,867,-200,1384,909,20.5,64,1.5246999999999999,"",""
"10/2/2004","5:00:00",-200,1046,-200,5.7999999999999998,804,-200,774,-200,1458,983,20.300000000000001,65.299999999999997,1.5321,"",""
"10/2/2004","6:00:00",-200,1066,-200,6.2999999999999998,827,-200,751,-200,1479,1024,20.100000000000001,65.900000000000006,1.5321,"",""
